date,vegetable,price_per_kg,temperature_c,rainfall_mm,humidity_percent,festival,transport_strike,supply_quantity_ton,demand_index,season,day_of_week
2025-01-06,Chilli,54.31,28.55,3.04,70.58,No,No,18.99,68.0,Spring,Monday
2025-01-06,Pumpkin,37.35,26.84,2.64,81.34,No,No,12.46,80.37,Spring,Monday
2025-01-06,Radish,38.27,26.05,4.23,62.7,No,No,15.21,79.6,Spring,Monday
2025-01-06,Spinach,31.02,29.19,2.47,77.78,No,No,12.86,55.13,Spring,Monday
2025-01-06,Coriander,33.71,29.27,3.51,50.98,No,No,15.56,93.01,Spring,Monday
2025-01-07,Tomato,41.22,26.63,4.68,72.07,No,No,8.58,66.13,Spring,Tuesday
2025-01-07,Brinjal,39.32,28.12,3.79,63.78,No,No,17.64,63.33,Spring,Tuesday
2025-01-07,Onion,47.35,26.3,1.98,51.31,No,No,17.76,78.9,Spring,Tuesday
2025-01-07,Carrot,51.46,25.1,4.18,76.13,No,No,9.96,47.17,Spring,Tuesday
2025-01-07,Beans,44.19,24.43,3.07,67.88,No,No,8.86,41.96,Spring,Tuesday
2025-01-07,Cabbage,43.01,20.17,0.54,59.34,No,No,9.31,87.65,Spring,Tuesday
2025-01-07,Cauliflower,44.93,21.97,4.7,52.18,No,No,13.85,73.11,Spring,Tuesday
2025-01-07,Potato,41.77,20.61,2.28,79.26,No,No,5.51,48.11,Spring,Tuesday
2025-01-07,Chilli,59.29,29.18,2.13,52.0,No,No,11.41,66.37,Spring,Tuesday
2025-01-07,Pumpkin,37.08,26.72,4.36,54.74,No,No,9.95,70.23,Spring,Tuesday
2025-01-07,Radish,42.58,20.55,1.2,57.39,No,No,11.95,89.75,Spring,Tuesday
2025-01-07,Spinach,39.35,22.13,4.94,80.42,No,No,6.66,75.06,Spring,Tuesday
2025-01-07,Coriander,40.23,24.85,0.08,76.85,No,No,7.39,97.0,Spring,Tuesday
2025-01-08,Tomato,38.25,27.34,3.42,81.56,No,No,18.53,86.11,Spring,Wednesday
2025-01-08,Brinjal,47.91,27.04,4.31,55.46,No,No,14.0,93.54,Spring,Wednesday
2025-01-08,Onion,46.36,21.05,3.17,87.41,No,No,14.2,61.5,Spring,Wednesday
2025-01-08,Carrot,49.07,20.03,0.88,57.75,No,No,15.41,54.27,Spring,Wednesday
2025-01-08,Beans,41.44,25.53,3.57,56.67,No,No,19.82,66.56,Spring,Wednesday
2025-01-08,Cabbage,36.4,24.21,3.97,76.4,No,No,11.94,63.81,Spring,Wednesday
2025-01-08,Cauliflower,38.95,27.82,4.45,78.19,No,No,17.43,55.78,Spring,Wednesday
2025-01-08,Potato,39.03,25.1,4.28,58.52,No,No,17.41,76.09,Spring,Wednesday
2025-01-08,Chilli,58.44,22.47,2.05,63.41,No,No,19.44,90.23,Spring,Wednesday
2025-01-08,Pumpkin,33.3,22.36,2.05,80.9,No,No,8.36,45.75,Spring,Wednesday
2025-01-08,Radish,37.06,28.77,2.85,87.33,No,No,8.79,51.07,Spring,Wednesday
2025-01-08,Spinach,30.53,20.59,2.47,63.81,No,No,10.38,43.96,Spring,Wednesday
2025-01-08,Coriander,22.53,26.2,3.08,74.44,No,No,18.68,48.05,Spring,Wednesday
2025-01-09,Tomato,28.68,26.98,2.75,80.41,No,No,19.64,42.14,Spring,Thursday
2025-01-09,Brinjal,41.16,23.19,1.05,58.84,No,No,14.38,61.15,Spring,Thursday
2025-01-09,Onion,42.45,20.65,1.35,52.17,No,No,17.19,52.44,Spring,Thursday
2025-01-09,Carrot,55.9,25.64,1.54,69.14,No,No,8.24,63.32,Spring,Thursday
2025-01-09,Beans,50.5,26.27,0.18,54.84,No,No,11.37,82.29,Spring,Thursday
2025-01-09,Cabbage,37.56,21.6,2.24,68.14,No,No,12.4,71.19,Spring,Thursday
2025-01-09,Cauliflower,48.35,27.91,0.26,74.0,No,No,15.86,97.26,Spring,Thursday
2025-01-09,Potato,43.7,29.77,1.41,51.87,No,No,6.08,59.8,Spring,Thursday
2025-01-09,Chilli,61.5,24.19,2.92,67.13,No,No,9.14,69.5,Spring,Thursday
2025-01-09,Pumpkin,28.5,22.13,2.54,82.16,No,No,14.1,41.85,Spring,Thursday
2025-01-09,Radish,41.41,20.98,0.74,85.99,No,No,9.0,73.53,Spring,Thursday
2025-01-09,Spinach,37.14,22.42,4.29,72.04,No,No,9.88,75.29,Spring,Thursday
2025-01-09,Coriander,30.61,22.05,3.37,69.16,No,No,14.02,72.13,Spring,Thursday
2025-01-10,Tomato,37.6,27.25,3.73,77.25,No,No,15.6,72.58,Spring,Friday
2025-01-10,Brinjal,49.79,29.42,2.96,69.95,No,No,9.83,88.35,Spring,Friday
2025-01-10,Onion,57.66,22.95,1.66,89.49,No,No,6.21,90.03,Spring,Friday
2025-01-10,Carrot,48.13,23.58,0.51,76.13,No,No,13.81,43.99,Spring,Friday
2025-01-10,Beans,43.3,25.2,1.58,70.67,No,No,17.13,66.48,Spring,Friday
2025-01-10,Cabbage,40.96,25.34,3.13,65.67,No,No,12.21,87.55,Spring,Friday
2025-01-10,Cauliflower,37.38,28.78,0.84,63.21,No,No,18.27,50.86,Spring,Friday
2025-01-10,Potato,35.07,21.85,3.13,77.95,No,No,15.34,49.03,Spring,Friday
2025-01-10,Chilli,58.41,22.99,4.39,70.83,No,No,8.94,53.35,Spring,Friday
2025-01-10,Pumpkin,45.48,21.85,1.4,66.41,No,No,5.13,95.37,Spring,Friday
2025-01-10,Radish,46.35,22.37,0.34,84.94,No,No,5.14,84.75,Spring,Friday
2025-01-10,Spinach,27.92,27.69,1.03,83.31,No,No,17.86,57.12,Spring,Friday
2025-01-10,Coriander,26.17,22.05,3.81,61.39,No,No,12.07,43.09,Spring,Friday
2025-01-11,Tomato,40.36,23.56,0.62,55.32,No,No,8.16,60.35,Spring,Saturday
2025-01-11,Brinjal,42.91,24.57,1.22,65.99,No,No,6.04,40.68,Spring,Saturday
2025-01-11,Onion,47.98,21.07,0.28,83.54,No,No,13.27,66.33,Spring,Saturday
2025-01-11,Carrot,51.55,24.09,0.87,89.38,No,No,10.67,50.1,Spring,Saturday
2025-01-11,Beans,52.22,27.07,2.46,56.25,No,No,6.89,75.19,Spring,Saturday
2025-01-11,Cabbage,32.73,21.36,1.78,83.2,No,No,12.86,48.66,Spring,Saturday
2025-01-11,Cauliflower,48.31,27.15,1.47,55.41,No,No,16.59,99.63,Spring,Saturday
2025-01-11,Potato,40.14,20.6,2.75,68.24,No,No,6.9,44.87,Spring,Saturday
2025-01-11,Chilli,65.99,26.47,3.39,68.92,No,No,5.86,80.47,Spring,Saturday
2025-01-11,Pumpkin,46.43,20.99,4.56,78.05,No,No,5.06,99.87,Spring,Saturday
2025-01-11,Radish,40.88,25.73,4.22,63.65,No,No,10.3,75.45,Spring,Saturday
2025-01-11,Spinach,41.83,21.68,0.61,51.88,No,No,9.58,97.7,Spring,Saturday
2025-01-11,Coriander,29.65,24.93,1.12,74.66,No,No,19.74,87.35,Spring,Saturday
2025-01-12,Tomato,43.2,25.93,1.47,82.09,No,No,5.02,63.55,Spring,Sunday
2025-01-12,Brinjal,51.71,22.8,1.24,81.79,No,No,7.98,91.5,Spring,Sunday
2025-01-12,Onion,51.4,21.51,3.28,65.48,No,No,14.26,86.9,Spring,Sunday
2025-01-12,Carrot,48.9,22.22,4.09,87.14,No,No,15.17,52.6,Spring,Sunday
2025-01-12,Beans,44.59,23.24,1.25,81.66,No,No,17.63,74.63,Spring,Sunday
2025-01-12,Cabbage,41.47,28.51,1.12,65.2,No,No,7.71,74.32,Spring,Sunday
2025-01-12,Cauliflower,39.52,20.6,0.98,65.36,No,No,16.74,56.17,Spring,Sunday
2025-01-12,Potato,37.49,22.52,2.23,73.44,No,No,13.69,55.37,Spring,Sunday
2025-01-12,Chilli,59.91,20.58,4.43,70.73,No,No,12.87,74.58,Spring,Sunday
2025-01-12,Pumpkin,35.1,27.77,3.43,83.12,No,No,11.85,66.97,Spring,Sunday
2025-01-12,Radish,41.32,26.98,1.01,63.68,No,No,5.66,61.39,Spring,Sunday
2025-01-12,Spinach,37.7,20.22,0.05,53.69,No,No,11.28,83.0,Spring,Sunday
2025-01-12,Coriander,27.83,20.53,2.43,64.49,No,No,9.63,42.86,Spring,Sunday
2025-01-13,Tomato,42.03,26.32,3.57,51.53,No,No,5.85,60.62,Spring,Monday
2025-01-13,Brinjal,48.89,27.02,2.02,72.2,No,No,12.63,93.67,Spring,Monday
2025-01-13,Onion,56.09,25.34,0.57,60.54,No,No,6.76,84.11,Spring,Monday
2025-01-13,Carrot,54.75,28.12,4.14,55.4,No,No,14.37,79.02,Spring,Monday
2025-01-13,Beans,50.24,28.09,1.82,53.83,No,No,8.28,70.17,Spring,Monday
2025-01-13,Cabbage,46.84,23.7,3.9,89.07,No,No,6.84,98.15,Spring,Monday
2025-01-13,Cauliflower,46.27,26.22,0.15,80.54,No,No,9.32,63.99,Spring,Monday
2025-01-13,Potato,43.15,23.47,1.99,59.37,No,No,5.82,56.13,Spring,Monday
2025-01-13,Chilli,64.85,27.78,0.42,50.8,No,No,11.3,93.8,Spring,Monday
2025-01-13,Pumpkin,38.91,20.79,4.75,85.17,No,No,7.01,69.09,Spring,Monday
2025-01-13,Radish,32.52,29.31,2.52,71.47,No,No,16.14,54.09,Spring,Monday
2025-01-13,Spinach,42.48,22.87,2.75,73.43,No,No,6.37,89.7,Spring,Monday
2025-01-13,Coriander,32.65,25.33,1.5,57.08,No,No,16.11,89.65,Spring,Monday
2025-01-14,Tomato,51.3,24.58,3.85,74.25,Yes,No,9.21,93.74,Spring,Tuesday
2025-01-14,Brinjal,55.28,29.17,0.8,81.27,Yes,No,9.57,89.89,Spring,Tuesday
2025-01-14,Onion,47.81,23.7,3.38,58.62,Yes,No,16.06,50.28,Spring,Tuesday
2025-01-14,Carrot,60.89,23.35,1.91,52.78,Yes,No,18.29,98.46,Spring,Tuesday
2025-01-14,Beans,51.81,24.51,1.44,84.63,Yes,No,17.76,86.19,Spring,Tuesday
2025-01-14,Cabbage,43.08,26.51,3.6,68.87,Yes,No,14.18,80.04,Spring,Tuesday
2025-01-14,Cauliflower,47.67,24.11,0.56,62.35,Yes,No,14.85,65.35,Spring,Tuesday
2025-01-14,Potato,49.12,21.39,3.42,81.5,Yes,No,12.66,84.93,Spring,Tuesday
2025-01-14,Chilli,58.56,22.6,1.46,84.31,Yes,No,14.24,47.64,Spring,Tuesday
2025-01-14,Pumpkin,40.05,26.23,3.05,86.7,Yes,No,8.25,54.15,Spring,Tuesday
2025-01-14,Radish,43.15,28.78,0.15,83.28,Yes,No,7.47,51.88,Spring,Tuesday
2025-01-14,Spinach,44.45,24.28,2.84,67.65,Yes,No,5.3,70.8,Spring,Tuesday
2025-01-14,Coriander,36.02,29.52,1.81,55.08,Yes,No,16.27,82.05,Spring,Tuesday
2025-01-15,Tomato,42.28,25.43,1.99,64.33,No,No,11.03,80.02,Spring,Wednesday
2025-01-15,Brinjal,52.56,26.42,2.46,63.71,No,No,8.28,96.78,Spring,Wednesday
2025-01-15,Onion,50.57,22.49,4.81,77.32,No,No,13.48,80.01,Spring,Wednesday
2025-01-15,Carrot,52.46,29.62,4.92,80.0,No,No,9.3,49.86,Spring,Wednesday
2025-01-15,Beans,51.03,26.0,2.09,89.17,No,No,6.37,67.46,Spring,Wednesday
2025-01-15,Cabbage,42.69,22.41,0.46,81.5,No,No,13.28,99.93,Spring,Wednesday
2025-01-15,Cauliflower,46.73,25.64,2.81,80.53,No,No,5.36,52.41,Spring,Wednesday
2025-01-15,Potato,45.87,28.55,4.65,63.41,No,No,10.36,85.62,Spring,Wednesday
2025-01-15,Chilli,54.61,25.64,3.96,67.59,No,No,11.76,44.2,Spring,Wednesday
2025-01-15,Pumpkin,31.78,25.9,4.42,52.48,No,No,12.45,52.48,Spring,Wednesday
2025-01-15,Radish,38.98,21.65,2.17,66.16,No,No,9.74,64.01,Spring,Wednesday
2025-01-15,Spinach,35.41,20.85,1.55,89.17,No,No,10.16,67.61,Spring,Wednesday
2025-01-15,Coriander,40.52,26.91,0.85,53.91,No,No,6.12,94.04,Spring,Wednesday
2025-01-16,Tomato,40.7,20.97,3.06,68.9,No,No,12.76,78.16,Spring,Thursday
2025-01-16,Brinjal,35.74,24.48,3.83,68.39,No,No,18.47,48.34,Spring,Thursday
2025-01-16,Onion,44.59,21.51,4.75,79.99,No,No,19.46,71.08,Spring,Thursday
2025-01-16,Carrot,48.4,23.28,2.63,60.78,No,No,16.74,55.61,Spring,Thursday
2025-01-16,Beans,47.1,29.88,1.44,54.8,No,No,18.96,91.84,Spring,Thursday
2025-01-16,Cabbage,37.83,23.21,4.17,76.5,No,No,16.06,85.35,Spring,Thursday
2025-01-16,Cauliflower,48.26,27.32,0.7,51.51,No,No,9.33,73.97,Spring,Thursday
2025-01-16,Potato,42.88,20.62,3.88,62.18,No,No,6.87,58.42,Spring,Thursday
2025-01-16,Chilli,56.39,24.94,2.13,68.53,No,No,12.79,56.74,Spring,Thursday
2025-01-16,Pumpkin,36.25,27.19,0.81,77.07,No,No,13.56,78.73,Spring,Thursday
2025-01-16,Radish,31.46,26.3,4.93,72.31,No,No,19.61,60.96,Spring,Thursday
2025-01-16,Spinach,29.34,23.44,3.55,63.19,No,No,15.75,56.84,Spring,Thursday
2025-01-16,Coriander,35.13,24.35,0.43,51.58,No,No,5.38,64.48,Spring,Thursday
2025-01-17,Tomato,43.55,24.47,0.97,88.18,No,No,7.69,74.65,Spring,Friday
2025-01-17,Brinjal,40.43,20.32,3.73,54.48,No,No,9.85,41.61,Spring,Friday
2025-01-17,Onion,50.98,27.27,1.4,72.43,No,No,17.66,96.73,Spring,Friday
2025-01-17,Carrot,52.33,24.45,2.64,50.22,No,No,19.23,83.93,Spring,Friday
2025-01-17,Beans,44.66,29.65,0.87,83.91,No,No,9.73,47.36,Spring,Friday
2025-01-17,Cabbage,39.68,28.98,0.66,68.08,No,No,8.06,66.62,Spring,Friday
2025-01-17,Cauliflower,41.26,25.78,4.45,52.01,No,No,15.76,61.47,Spring,Friday
2025-01-17,Potato,32.82,28.88,0.5,50.51,No,No,19.47,52.26,Spring,Friday
2025-01-17,Chilli,57.0,21.58,3.43,63.83,No,No,11.0,53.51,Spring,Friday
2025-01-17,Pumpkin,43.07,23.78,3.4,50.39,No,No,5.27,83.78,Spring,Friday
2025-01-17,Radish,36.14,23.72,2.82,66.69,No,No,17.37,76.48,Spring,Friday
2025-01-17,Spinach,33.6,22.94,4.41,76.34,No,No,10.92,61.2,Spring,Friday
2025-01-17,Coriander,36.79,23.44,1.47,60.28,No,No,12.32,97.07,Spring,Friday
2025-01-18,Tomato,33.43,27.01,3.81,87.59,No,No,17.3,57.68,Spring,Saturday
2025-01-18,Brinjal,36.09,22.22,1.89,53.65,No,No,19.07,52.17,Spring,Saturday
2025-01-18,Onion,40.72,23.98,2.43,78.86,No,No,19.58,52.12,Spring,Saturday
2025-01-18,Carrot,55.28,24.61,3.18,57.52,No,No,5.86,51.91,Spring,Saturday
2025-01-18,Beans,45.99,27.64,1.99,86.8,No,No,13.31,66.54,Spring,Saturday
2025-01-18,Cabbage,39.94,25.5,0.29,87.41,No,No,15.13,92.67,Spring,Saturday
2025-01-18,Cauliflower,40.69,22.68,1.7,66.85,No,No,18.67,68.82,Spring,Saturday
2025-01-18,Potato,40.96,27.25,2.03,62.36,No,No,13.38,71.61,Spring,Saturday
2025-01-18,Chilli,60.41,28.76,4.95,79.77,No,No,15.78,87.29,Spring,Saturday
2025-01-18,Pumpkin,36.67,26.03,3.81,58.9,No,No,18.07,96.62,Spring,Saturday
2025-01-18,Radish,37.68,21.85,4.77,61.36,No,No,19.28,90.89,Spring,Saturday
2025-01-18,Spinach,34.41,26.84,2.7,70.49,No,No,18.99,93.5,Spring,Saturday
2025-01-18,Coriander,29.22,28.04,1.15,80.47,No,No,19.4,84.01,Spring,Saturday
2025-01-19,Tomato,41.84,24.07,4.89,64.51,No,No,10.63,76.39,Spring,Sunday
2025-01-19,Brinjal,43.63,20.23,2.06,60.68,No,No,11.64,63.88,Spring,Sunday
2025-01-19,Onion,56.5,22.6,2.41,54.04,No,No,5.23,80.83,Spring,Sunday
2025-01-19,Carrot,59.43,26.53,0.07,84.78,No,No,10.65,89.43,Spring,Sunday
2025-01-19,Beans,45.63,29.62,2.51,71.17,No,No,8.1,46.5,Spring,Sunday
2025-01-19,Cabbage,41.25,24.36,1.06,78.21,No,No,13.46,93.38,Spring,Sunday
2025-01-19,Cauliflower,43.21,26.55,2.05,66.68,No,No,8.11,44.42,Spring,Sunday
2025-01-19,Potato,39.73,22.42,1.8,65.55,No,No,16.18,75.28,Spring,Sunday
2025-01-19,Chilli,53.83,27.96,0.22,61.72,No,No,18.41,63.58,Spring,Sunday
2025-01-19,Pumpkin,40.97,27.68,4.07,54.12,No,No,8.94,86.13,Spring,Sunday
2025-01-19,Radish,34.84,28.59,1.8,85.17,No,No,19.71,78.17,Spring,Sunday
2025-01-19,Spinach,42.56,28.75,2.93,53.91,No,No,7.66,94.63,Spring,Sunday
2025-01-19,Coriander,28.42,21.32,3.9,84.53,No,No,16.24,68.94,Spring,Sunday
2025-01-20,Tomato,37.6,22.81,2.9,80.63,No,No,17.73,80.06,Spring,Monday
2025-01-20,Brinjal,45.5,28.44,3.56,69.67,No,No,12.69,76.93,Spring,Monday
2025-01-20,Onion,49.5,29.14,0.2,55.0,No,No,9.52,60.84,Spring,Monday
2025-01-20,Carrot,53.21,27.39,1.17,77.57,No,No,16.01,77.08,Spring,Monday
2025-01-20,Beans,55.69,24.78,4.69,62.17,No,No,5.41,87.36,Spring,Monday
2025-01-20,Cabbage,35.95,21.0,0.09,78.95,No,No,7.1,44.62,Spring,Monday
2025-01-20,Cauliflower,44.7,22.16,4.41,81.18,No,No,9.75,57.65,Spring,Monday
2025-01-20,Potato,41.12,25.18,2.55,85.5,No,No,17.42,86.55,Spring,Monday
2025-01-20,Chilli,61.34,23.46,3.79,63.77,No,No,15.98,92.62,Spring,Monday
2025-01-20,Pumpkin,31.41,20.5,2.83,57.44,No,No,15.72,62.08,Spring,Monday
2025-01-20,Radish,41.98,20.78,2.63,69.58,No,No,10.16,80.45,Spring,Monday
2025-01-20,Spinach,35.52,25.64,4.87,70.7,No,No,9.5,65.86,Spring,Monday
2025-01-20,Coriander,33.27,26.96,1.32,61.73,No,No,11.57,76.83,Spring,Monday
2025-01-21,Tomato,37.14,22.19,3.19,71.59,No,No,11.9,57.34,Spring,Tuesday
2025-01-21,Brinjal,43.17,21.93,3.94,69.75,No,No,8.39,50.21,Spring,Tuesday
2025-01-21,Onion,48.17,23.59,2.83,50.05,No,No,14.18,70.5,Spring,Tuesday
2025-01-21,Carrot,50.64,27.49,4.47,53.96,No,No,9.63,41.89,Spring,Tuesday
2025-01-21,Beans,48.88,28.56,0.55,61.96,No,No,13.36,81.16,Spring,Tuesday
2025-01-21,Cabbage,41.55,25.7,2.91,66.45,No,No,8.25,76.64,Spring,Tuesday
2025-01-21,Cauliflower,42.13,21.22,0.53,81.43,No,No,13.9,59.31,Spring,Tuesday
2025-01-21,Potato,41.19,28.48,1.47,77.53,No,No,18.08,89.25,Spring,Tuesday
2025-01-21,Chilli,51.27,24.56,4.12,60.51,No,No,15.99,42.32,Spring,Tuesday
2025-01-21,Pumpkin,30.49,28.98,3.77,64.4,No,No,11.46,42.55,Spring,Tuesday
2025-01-21,Radish,32.58,27.89,2.75,76.69,No,No,16.67,56.22,Spring,Tuesday
2025-01-21,Spinach,38.03,20.21,3.89,76.29,No,No,11.23,84.48,Spring,Tuesday
2025-01-21,Coriander,37.76,22.13,3.89,67.34,No,No,5.65,78.57,Spring,Tuesday
2025-01-22,Tomato,34.6,29.16,3.02,70.33,No,No,13.36,49.76,Spring,Wednesday
2025-01-22,Brinjal,38.31,26.3,2.89,69.79,No,No,18.36,60.82,Spring,Wednesday
2025-01-22,Onion,45.4,26.95,0.42,79.29,No,No,18.14,70.47,Spring,Wednesday
2025-01-22,Carrot,57.98,25.73,2.26,56.19,No,No,5.85,65.35,Spring,Wednesday
2025-01-22,Beans,53.45,26.3,4.95,82.78,No,No,11.47,97.39,Spring,Wednesday
2025-01-22,Cabbage,37.62,20.29,2.16,86.04,No,No,6.27,50.07,Spring,Wednesday
2025-01-22,Cauliflower,48.03,26.78,0.58,77.54,No,No,15.2,93.34,Spring,Wednesday
2025-01-22,Potato,45.7,20.13,3.65,55.41,No,No,12.49,92.23,Spring,Wednesday
2025-01-22,Chilli,56.41,25.2,1.42,52.85,No,No,8.78,42.76,Spring,Wednesday
2025-01-22,Pumpkin,36.51,23.89,1.69,66.1,No,No,15.64,87.27,Spring,Wednesday
2025-01-22,Radish,36.65,20.06,3.15,68.33,No,No,6.8,42.06,Spring,Wednesday
2025-01-22,Spinach,30.35,27.36,2.12,83.21,No,No,10.77,44.44,Spring,Wednesday
2025-01-22,Coriander,23.12,28.86,0.14,69.97,No,No,17.32,46.2,Spring,Wednesday
2025-01-23,Tomato,36.39,27.12,0.17,68.87,No,No,9.25,44.31,Spring,Thursday
2025-01-23,Brinjal,46.04,23.24,3.95,54.54,No,No,15.13,88.17,Spring,Thursday
2025-01-23,Onion,57.42,20.15,1.35,73.09,No,No,7.04,91.76,Spring,Thursday
2025-01-23,Carrot,54.62,28.68,4.32,69.52,No,No,15.02,80.65,Spring,Thursday
2025-01-23,Beans,51.79,25.48,0.32,72.27,No,No,6.94,73.25,Spring,Thursday
2025-01-23,Cabbage,41.93,28.4,4.52,51.16,No,No,8.47,79.31,Spring,Thursday
2025-01-23,Cauliflower,44.83,20.02,1.35,51.4,No,No,11.33,63.79,Spring,Thursday
2025-01-23,Potato,37.9,20.84,3.99,50.99,No,No,11.62,50.15,Spring,Thursday
2025-01-23,Chilli,65.93,29.9,4.94,70.0,No,No,7.71,86.64,Spring,Thursday
2025-01-23,Pumpkin,36.62,20.35,0.93,78.11,No,No,17.02,92.66,Spring,Thursday
2025-01-23,Radish,46.38,20.72,2.04,87.34,No,No,5.19,85.06,Spring,Thursday
2025-01-23,Spinach,41.06,24.22,4.39,53.29,No,No,6.51,83.09,Spring,Thursday
2025-01-23,Coriander,22.95,28.81,1.57,60.92,No,No,16.07,41.01,Spring,Thursday
2025-01-24,Tomato,35.07,26.11,4.61,82.33,No,No,15.89,60.98,Spring,Friday
2025-01-24,Brinjal,47.42,29.45,3.59,55.93,No,No,6.16,63.65,Spring,Friday
2025-01-24,Onion,43.31,25.43,2.63,64.76,No,No,17.52,57.85,Spring,Friday
2025-01-24,Carrot,57.75,22.29,4.47,76.36,No,No,14.98,96.2,Spring,Friday
2025-01-24,Beans,52.33,29.26,1.95,68.49,No,No,7.03,76.24,Spring,Friday
2025-01-24,Cabbage,33.39,28.85,1.75,55.93,No,No,13.82,55.32,Spring,Friday
2025-01-24,Cauliflower,43.58,25.0,1.39,73.41,No,No,13.87,66.45,Spring,Friday
2025-01-24,Potato,47.55,23.9,3.85,55.86,No,No,6.56,80.69,Spring,Friday
2025-01-24,Chilli,58.86,28.4,1.16,86.31,No,No,19.94,94.07,Spring,Friday
2025-01-24,Pumpkin,41.32,23.2,4.1,85.76,No,No,7.19,81.77,Spring,Friday
2025-01-24,Radish,36.32,28.14,4.98,71.3,No,No,17.15,76.62,Spring,Friday
2025-01-24,Spinach,31.54,25.85,1.35,80.03,No,No,14.43,63.21,Spring,Friday
2025-01-24,Coriander,26.81,26.88,0.95,65.87,No,No,18.81,69.91,Spring,Friday
2025-01-25,Tomato,34.85,29.88,3.53,66.06,No,No,10.9,42.42,Spring,Saturday
2025-01-25,Brinjal,44.48,25.68,4.93,78.11,No,No,5.88,48.0,Spring,Saturday
2025-01-25,Onion,48.12,24.85,2.41,69.1,No,No,13.9,69.24,Spring,Saturday
2025-01-25,Carrot,56.25,20.62,2.26,57.95,No,No,14.17,85.84,Spring,Saturday
2025-01-25,Beans,54.55,21.99,4.59,79.94,No,No,7.9,90.39,Spring,Saturday
2025-01-25,Cabbage,43.57,27.58,1.44,51.23,No,No,10.34,94.05,Spring,Saturday
2025-01-25,Cauliflower,38.25,27.31,0.29,72.95,No,No,16.81,50.1,Spring,Saturday
2025-01-25,Potato,34.83,20.42,2.89,66.28,No,No,15.43,48.14,Spring,Saturday
2025-01-25,Chilli,50.67,21.34,4.28,85.88,No,No,18.46,47.97,Spring,Saturday
2025-01-25,Pumpkin,38.85,20.37,3.52,81.39,No,No,10.19,79.9,Spring,Saturday
2025-01-25,Radish,42.36,29.53,0.76,73.1,No,No,13.73,94.87,Spring,Saturday
2025-01-25,Spinach,31.6,25.91,2.34,66.01,No,No,8.95,44.34,Spring,Saturday
2025-01-25,Coriander,21.78,25.97,4.8,87.55,No,No,18.91,45.08,Spring,Saturday
2025-01-26,Tomato,42.09,26.65,4.1,71.05,No,No,5.67,60.29,Spring,Sunday
2025-01-26,Brinjal,45.88,28.61,0.66,52.28,No,No,13.97,83.32,Spring,Sunday
2025-01-26,Onion,42.52,24.35,3.96,51.75,No,No,14.5,43.37,Spring,Sunday
2025-01-26,Carrot,58.97,21.97,4.83,67.75,No,No,13.09,95.64,Spring,Sunday
2025-01-26,Beans,45.12,29.26,0.37,70.4,No,No,7.19,40.74,Spring,Sunday
2025-01-26,Cabbage,30.6,23.82,0.24,71.85,No,No,16.46,50.59,Spring,Sunday
2025-01-26,Cauliflower,38.56,27.07,1.74,56.76,No,No,17.99,55.78,Spring,Sunday
2025-01-26,Potato,42.46,27.43,2.31,55.86,No,No,5.48,51.46,Spring,Sunday
2025-01-26,Chilli,64.55,23.23,1.58,82.35,No,No,13.38,99.6,Spring,Sunday
2025-01-26,Pumpkin,29.57,28.33,1.61,88.74,No,No,13.4,44.76,Spring,Sunday
2025-01-26,Radish,35.48,22.2,0.51,84.31,No,No,10.17,48.02,Spring,Sunday
2025-01-26,Spinach,38.85,25.68,0.72,55.25,No,No,14.32,99.37,Spring,Sunday
2025-01-26,Coriander,35.76,20.36,2.62,84.19,No,No,12.19,91.46,Spring,Sunday
2025-01-27,Tomato,41.24,26.24,4.87,68.67,No,No,12.74,80.8,Spring,Monday
2025-01-27,Brinjal,43.28,27.76,4.74,72.47,No,No,15.02,73.99,Spring,Monday
2025-01-27,Onion,57.85,27.79,2.68,76.81,No,No,6.16,90.83,Spring,Monday
2025-01-27,Carrot,58.43,20.52,2.99,63.82,No,No,5.2,65.33,Spring,Monday
2025-01-27,Beans,50.65,23.8,3.01,53.18,No,No,15.88,98.85,Spring,Monday
2025-01-27,Cabbage,35.93,22.66,0.29,62.61,No,No,7.49,45.85,Spring,Monday
2025-01-27,Cauliflower,43.7,20.81,0.4,76.66,No,No,8.81,49.31,Spring,Monday
2025-01-27,Potato,40.88,25.38,3.17,65.56,No,No,5.49,43.64,Spring,Monday
2025-01-27,Chilli,63.42,20.26,4.78,79.49,No,No,14.13,96.53,Spring,Monday
2025-01-27,Pumpkin,33.87,25.7,3.31,83.71,No,No,15.49,73.55,Spring,Monday
2025-01-27,Radish,43.42,26.91,3.46,76.17,No,No,5.95,72.9,Spring,Monday
2025-01-27,Spinach,37.65,28.07,2.35,64.65,No,No,12.13,85.72,Spring,Monday
2025-01-27,Coriander,38.61,26.38,0.28,89.31,No,No,8.81,93.87,Spring,Monday
2025-01-28,Tomato,42.81,27.21,3.86,87.99,No,No,15.49,98.29,Spring,Tuesday
2025-01-28,Brinjal,51.07,21.54,1.18,73.93,No,No,9.93,95.1,Spring,Tuesday
2025-01-28,Onion,59.19,20.55,3.02,54.03,No,No,6.04,97.1,Spring,Tuesday
2025-01-28,Carrot,52.35,25.75,3.99,63.27,No,No,16.45,74.32,Spring,Tuesday
